source_url,title,paragraphs,agreement_codes,primary_pdf,other_pdfs
https://www.state.gov/13145,Slovak Republic (13145) – Agreement of Protection and Preservation of Certain Cultural Sites and Monuments,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | March 9, 2001 | Cultural Property | Agreement signed at Washington March 9, 2001; Entered into force March 9, 2001. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/13145-Slovak-Republic-Cultural-Exchanges-Property-Misc-Agreement-3.9.2001.pdf,
https://www.state.gov/north_macedonia-01-909,"North Macedonia (01-909) – Agreement Concerning Economic, Technical and Related Assistance","We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | September 9, 2001 | Foreign Assistance | Exchange of Letters with attachments at Skopje September 9, 2001; entered into force September 9, 2001. | Tags",,https://www.state.gov/wp-content/uploads/2023/01/01-909-Macedonia-Foreign-Assistance-Letters-with-Attachments.pdf,
https://www.state.gov/13061,South Africa (13061) – Treaty on Mutual Legal Assistance in Criminal Matters,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | June 25, 2001 | Law Enforcement: Mutual Legal Assistance | Treaty signed at Washington September 16, 1999; Transmitted by the President of the United States of America to the Senate July 13, 2000 (Treaty Doc. 106-36, 106th Congress, 2d Session); Reported favorably by the Senate Committee on Foreign Relations September 27, 2000 (Senate Executive Report No. 106-24, 106th Congress, 2d Session); Advice and consent to ratification by the Senate October 18, 2000; Ratified by the President January 5, 2001; Ratified by South Africa March 28, 2001; Ratifications exchanged at Pretoria June 25, 2001; Entered into force June 25, 2001. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/13061-South-Africa-Judicial-Assistance-September-16-1999.pdf,
https://www.state.gov/01-502,Multilateral (01-502) – Inter-American Convention on Sea Turtles,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | May 2, 2001 | Environment and Conservation:  Sea Turtles | Inter-American Convention done at Caracas December 1, 1996; signed by the United States December 13, 1996; with annexes; transmitted by the President of the United States of America to the Senate May 22, 1998 (Treaty Doc. 105-48, 105th Congress, 2d Session); Reported favorably by the Senate Committee on Foreign Relations July 26, 2000 (Senate Executive Report No. 106-18, 106th Congress, 2d Session); Advice and consent to ratification by the Senate September 20, 2000; Ratified by the President October 12, 2000; Ratification deposited February 21, 2001; entered into force May 2, 2001. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/01-502-Multilateral-Environment-and-Conserva-Sea-Turtles.pdf,
https://www.state.gov/12842/,Luxembourg (12842) – Treaty on Mutual Legal Assistance in Criminal Matters,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | February 1, 2001 | Law Enforcement | Treaty signed at Luxembourg March 13, 1997 with exchange of notes; entered into force February 1, 2001. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/12842-Luxembourg-Law-Enforcement-MLAT-3.13.1997.pdf,
https://www.state.gov/12943,Bolivia (12943) – Treaty Concerning the Encouragement and Reciprocal Protection of Investment,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | June 6, 2001 | Trade and Investment | Treaty signed at Santiago April 17, 1998; Transmitted by the President of the United States of America to the Senate May 23, 2000 (Treaty Doc. 106-26, 106th Congress, 2d Session); Reported favorably by the Senate Committee on Foreign Relations September 27, 2000 (Senate Executive Report No. 106-23, 106th Congress, 2d Session); Advice and consent to ratification by the Senate October 18, 2000; Ratified by the President February 7, 2001; Ratifications exchanged at La Paz May 7, 2001;  Entered into force June 6, 2001. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/12943-Bolivia-Trade-and-Investment-Investment-4.17.1998-.pdf,
https://www.state.gov/13036,Greece (13036) – Treaty on Mutual Legal Assistance in Criminal Matters,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | November 20, 2001 | Law Enforcement: Mutual Legal Assistance | Treaty signed at Washington May 26, 1999; Transmitted by the President of the United States of America to the Senate February 1, 2000 (Treaty Doc. 106-18, 106th Congress, 2d Session); Reported favorably by the Senate Committee on Foreign Relations September 27, 2000 (Senate Executive Report No. 106-24, 106th Congress, 2d Session); Advice and consent to ratification by the Senate October 18, 2000; Ratified by the President January 17, 2001; Ratified by Greece September 3, 2001; Ratifications exchanged at Athens September 21, 2001; Entered into force November 20, 2001. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/13036-Greece-Judicial-Assistance-May-26-1999.pdf,
https://www.state.gov/01-1201,Chile (01-1201) – Agreement on Social Security,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | December 1, 2001 | Social Security | Agreement signed at Santiago February 16, 2000; entered into force December 1, 2001. With administrative arrangement. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/01-1201-Chile-Social-Security.pdf,
https://www.state.gov/01-117-1,United Kingdom (01-117.1) – Memorandum of Understanding Concerning the Cooperative Framework for Engineering and Manufacturing Development of the Joint Strike Fighter,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | January 17, 2001 | Defense: Joint Strike Fighter Program | Agreement supplementing memorandum of understanding of January 17, 2001 ( | 13135 | [2 MB] | ).  Signed at Washington January 17, 2001; entered into force January 17, 2001.  With annexes. | Agreement amending the agreement.  Signed at Arlington August 5, 2003; entered into force August 5, 2003. | Tags",13135,https://www.state.gov/wp-content/uploads/2019/02/01-117.1-United-Kingdom-Defense-JSF-Suppl-with-Amend.EnglishOCR.pdf,https://www.state.gov/wp-content/uploads/2019/02/13135-United-Kingdom-Defense-Cooperation-1.17.2001.pdf
https://www.state.gov/13172,Norway (13172) – Agreement for Cooperation in the Civil Uses of Outer Space,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | November 14, 2001 | Space Cooperation | Agreement signed October 20, 2000 and November 14, 2001; Entered into force November 14, 2001. With annex. | Agreement extending the agreement, signed October 23, 2006; Entered into force October 23, 2006. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/13172-Norway-Space-Cooperation-10.23.2006.pdf,
https://www.state.gov/13150,Multilateral (13150) – Agreement on the Appointment of the International Mines Rescue Body (IMRB),"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | May 29, 2001 | Labor: International Mines Rescue Body | Agreement signed at Bytom, Poland May 29, 2001; Entered into force May 29, 2001. With attachment. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/13150-Multilateral-Labor-Misc-Agreement-5.29.2001.pdf,
https://www.state.gov/13102,China (13102) – Agreement on Mutual Legal Assistance in Criminal Matters,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | March 8, 2001 | Law Enforcement: Judicial Assistance | Agreement signed at Beijing June 19, 2000; Entered into force March 8, 2001. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/13102-China-Law-Enforcement-MLAT-6.19.2000.pdf,
https://www.state.gov/13144,Malta (13144) – Agreement Regarding Mutual Assistance Between Customs Administrations,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | March 6, 2001 | Law Enforcement: Customs Assistance | Agreement signed at Valletta March 6, 2001; Entered into force March 6, 2001. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/13144-Malta-Law-Enforcement-Customs-3.6.2001.pdf,
https://www.state.gov/13098,"Panama (13098) – Treaty for the Return of Stolen, Robbed or Converted Vehicles and Aircraft","We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | September 13, 2001 | Law Enforcement: Stolen Property | Treaty signed at Panama June 6, 2000; Transmitted by the President of the United States of America to the Senate September 5, 2000 (Treaty Doc. 106-44, 106th Congress, 2d Session); Reported favorably by the Senate Committee on Foreign Relations September 27, 2000 (Senate Executive Report No. 106-22, 106th Congress, 2d Session); Advice and consent to ratification by the Senate October 18, 2000; Ratified by the President January 17, 2001; Ratified by Panama August 6, 2001; Ratifications exchanged at Panama City September 13, 2001; Entered into force September 13, 2001. With annexes. And related exchange of notes. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/13098-Panama-Law-Enforcement-Stolen-Proeprty-6.6.2000.pdf,
https://www.state.gov/01-1204,Bolivia (01-1204) – Memorandum of Understanding Concerning the Imposition of Import Restrictions on Archaeological Material from the Pre-Columbian Cultures and Certain Ethnological Material from the Colonial and Republican periods of Bolivia,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | December 4, 2001 | Cultural Exchanges, Property and Cooperation | Memorandum of understanding signed at Washington December 4, 2001; entered into force December 4, 2001. | Agreement amending and extending the memorandum of understanding, effected by exchange of notes at La Paz November 27 and 29, 2006; entered into force November 29, 2006. | Agreement extending the memorandum of understanding, effected by exchange of notes at La Paz October 31 and November 10, 2011; entered into force November 10, 2011. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/01-1204-Bolivia-Cultural-Exchanges-Property-Misc-Agreement-11.10.2011.pdf,
https://www.state.gov/13096,Portugal (13096) – Agreement for the Recovery of Maintenance,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | March 17, 2001 | Private International Law: Maintenance | Agreement signed at Lisbon May 30, 2000; Entered into force March 17, 2001. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/13096-Portugal-Private-International-Law-Child-Support-Maintance-5.30.2000.pdf,
https://www.state.gov/01-920,Ukraine (01-920) – Agreement on the Establishment of Communication between Centers,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | September 20, 2001 | Nonproliferation: Communication | Agreement signed at Kiev September 20, 2001; entered into force September 20, 2001.  With annexes. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/01-920-Ukraine-Nonproliferation-Ctrs-Comm.pdf,
https://www.state.gov/13125,Singapore (13125) – Agreement Concerning the Investigation of Drug Trafficking Offenses and the Seizure and Forfeiture of Proceeds and Instrumentalities of Drug Trafficking,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | February 12, 2001 | Law Enforcement: Drug Trafficking | Agreement signed at Singapore November 3, 2000; Entered into force February 12, 2001. With exchange of notes. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/13125-Singapore-Law-Enforcement-Narcotic-Drugs-11.3.2000.pdf,
https://www.state.gov/13159,Norway (13159) – Agreement for Promotion of Aviation Safety,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | June 27, 2001 | Transportation: Aviation Safety | Agreement signed at Oslo June 27, 2001; Entered into force June 27, 2001. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/Norway-Transportation-Aviation-Safety-6.27.2001.pdf,
https://www.state.gov/south_africa-01-801,South Africa (01-801) – Agreement Regarding Mutual Assistance Between Customs Administrations,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | August 1, 2001 | Law Enforcement: Customs Administrations | Agreement signed at Washington August 24, 2000.  Entered into force August 1, 2001. | Tags",,https://www.state.gov/wp-content/uploads/2022/04/01-801-South-Africa-Law-Enforcement-Customs-Administrations.pdf,
https://www.state.gov/tajikistan-01-102-agreement-concerning-properties-of-diplomatic-and-consular-missions/,Tajikistan (01-102) – Agreement concerning Properties of Diplomatic and Consular Missions,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | January 2, 2001 | Properties:  Diplomatic and Consular Missions | Agreement effected by exchange of notes at Dushanbe October 5, 2000 and January 2, 2001; entered into force January 2, 2001. | Tags",,https://www.state.gov/wp-content/uploads/2020/01/01-102-Tajikistan-Properties-Diplo-Notes.pdf,
https://www.state.gov/01-624-1,Multilateral (01-624.1) – Inter-American Convention on Serving Criminal Sentences Abroad,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | June 24, 2001 | Law Enforcement: Serving Criminal Sentences | Inter-American Convention adopted at the twenty-third regular session of the Organization of American States General Assembly Meeting at Managua, Nicaragua on June 9, 1993; signed by the United States at Washington on January 10, 1995; Transmitted by the President of the United States of America to the Senate September 30, 1996 (Treaty Doc. 104-35, 104th Congress, 2d Session); Reported favorably by the Senate Committee on Foreign Relations September 27, 2000 (Senate Executive Report No. 106-21, 106th Congress, 2d Session); Advice and consent to ratification by the Senate October 18, 2000; Ratified by the President April 17, 2001; Ratification of the United States of America deposited May 25, 2001; entered into force for the United States June 24, 2001. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/01-624.1-Multilateral-Serving-Sentences-Con.pdf,
https://www.state.gov/tajikistan-01-1123-defense-agreement-regarding-status-of-forces/,Tajikistan (01-1123) – Defense Agreement regarding Status of Forces,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | November 23, 2001 | Defense:  Status of Forces | Agreement effected by exchange of notes at Dushanbe November 20 and 23, 2001; entered into force November 23, 2001. | Tags",,https://www.state.gov/wp-content/uploads/2020/01/01-1123-Tajikistan-Defense-Notes-SOFA.pdf,
https://www.state.gov/13131,Israel (13131) – Agreement for the Promotion of Aviation Safety,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | December 19, 2000 | Transportation: Aviation Safety | Agreement signed at Israel December 19, 2000; Entered into force December 19, 2000. | Tags",,https://www.state.gov/wp-content/uploads/2019/03/13131-Israel-Aviation-Safety-12.19.2000.pdf,
https://www.state.gov/12959,"Australia (12959) – Agreement Extending the Agreement of December 9, 1966, Relating to the Establishment of a Joint Defense Facility at Pine Gap","We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | August 18, 2000 | Defense: Joint Defense Facility at Pine Gap | Agreement effected by exchange of notes signed at Canberra June 4, 1998; Entered into force August 18, 2000. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/12959-Australia-Defense-SDI-6.4.1998.pdf,
https://www.state.gov/13109,Burkina Faso (13109) – Air Transport Agreement,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | July 27, 2000 | Transportation: Aviation Transport Services | Agreement signed at Washington July 27, 2000; Entered into force July 27, 2000. With annexes. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/13109-Burkina-Faso-Transportation-Aviation-Transport-Services-7.27.2000.pdf,
https://www.state.gov/13122,"Austria (13122) – Agreement Concerning the Austrian Fund “Reconciliation, Peace and Cooperation”","We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | December 1, 2000 | Claims | Agreement signed at Vienna October 24, 2000; Entered into force December 1, 2000. With annexes. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/13122-Austria-Claims-and-Dispute-and-Resolution-Claims-10.24.2000.pdf,
https://www.state.gov/00-310,"Russian Federation (00-310) – Protocols to Extend and Amend the Agreement of January 14, 1994 on Cooperation in Research on Radiation Effects for the Purpose of Minimizing the Consequences of Radioactive Contamination on Health and the Environment","We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | March 10, 2000 | Nuclear Energy: Radiation | Protocol signed at Washington March 10, 2000; entered into force March 10, 2000. | Protocol signed at Moscow May 4, 2007; entered into force May 4, 2007. | Protocol signed at Washington July 13, 2011; entered into force July 13, 2011. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/00-310-Russian-Federation-3.10.2000.pdf,
https://www.state.gov/00-1229,Guyana (00-1229) – Agreement Regarding the Status of Military and Civilian Personnel of the United States Department of Defense temporarily present in Guyana with Extending Agreement,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | December 29, 2000 | Defense:  Status of Forces | Agreement effected by exchange of notes at Georgetown December 28 and 29, 2000; entered into force December 29, 2000. | Agreement extending agreement.  Effected by exchange of notes at Georgetown April 4 and May 10, 2006; entered into force May 10, 2006; with effect from December 29, 2005. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/00-1229-Guyana-Defense-SOFA-w-ExtenNotes.pdf,
https://www.state.gov/00-101,Belgium (00-101) – Treaty on Mutual Legal Assistance in Criminal Matters,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | January 1, 2000 | Law Enforcement:  Mutual Legal Assistance in Criminal Matters | Treaty signed at Washington January 28, 1988; transmitted by the President of the United States of America to the Senate March 29, 1988 (Treaty Doc. 100-16, 100th Congress, 2d Session); reported favorably by the Senate Committee on Foreign Relations July 25, 1989 (Senate Executive Report No. 101-11, 101st Congress, 1st Session); Advice and consent to ratification by the Senate October 24, 1989; Ratified by the President January 2, 1990; Ratified by Belgium March 4, 1998; Ratifications exchanged at Brussels November 29, 1999; entered into force January 1, 2000. With attachment. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/00-101-Belgium-Law-Enforcmt-Treaty-MLAT.pdf,
https://www.state.gov/13077,Saudi Arabia (13077) – Agreement for Reciprocal Exemption of Taxes on Income from the International Operation of a Ship or Ships or Aircraft,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | January 31, 2000 | Taxation: Shipping and Aircraft | Agreement signed at Riyadh December 11, 1999; Entered into force January 31, 2000. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/13077-Saudi-Arabia-Taxation-Shipping-Aircraft-December-11-1999.pdf,
https://www.state.gov/canada-00-616-scientific-and-technological-cooperation-agreement/,Canada (00-616) – Scientific and Technological Cooperation Agreement,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | June 16, 2000 | Scientific and Technological Cooperation:  Remote Sensing Agreement signed at Washington June 16, 2000; entered into force June 16, 2000. With annex. | Tags",,https://www.state.gov/wp-content/uploads/2019/07/00-616-Canada-Scien-and-Tech-Cooperation-Remote-Sensing.pdf,
https://www.state.gov/13129,Hungary (13129) – Memorandum of Understanding Concerning Scientific and Technical Cooperation in the Earth Sciences,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | November 22, 2000 | Scientific Cooperation | Memorandum of understanding signed at Budapest and Reston November 22, 2000; Entered into force November 22, 2000. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/13129-Hungary-Scientific-and-Technological-Cooperation-Earth-Sciences-11.22.2000.pdf,
https://www.state.gov/00-329,Montenegro (00-329) – Investment Incentive Agreement,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | March 29, 2000 | Finance: Investment Guaranties | Agreement signed at Washington and Brussels March 23 and 29, 2000; entered into force March 29, 2000. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/00-329-Montenegro-Invest.-Guar.EnglishOCR.pdf,
https://www.state.gov/12975,Romania (12975) – Agreement on Cooperation in Science and Technology,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | April 5, 2000 | Scientific and Technological Cooperation | Agreement signed at Washington July 15, 1998; Entered into force April 5, 2000. With annexes. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/12975-Romania-Scientific-and-Technological-Cooperation-Misc-Agreement-7.15.1997.pdf,
